# URI 2026 Dual Actuator TVC Experiment
# Mode: Circle
# Controller: SuperTwisting
# Circle: tilt 10.0 deg, W1=0.2 rad/s
# Geometry[in]: H1=13.28 H2=9.51 R=6.2 ELL=0.6 measured=True
# TiltLimit: 45.0 deg   Ts: 0.002s   Duration: 60s
# t	e1	e2	x1	x2	xd1	xd2	u1	u2	phi	theta	tilt	dt
0.0020	0.00	0.00	0.0	0.0	-4793.8	-348.8	-0.0943	-0.0940	0.00000	0.00000	0.000	0.002001
0.0040	0.02	0.00	0.0	0.0	-4793.8	-350.6	-0.0149	-0.0114	0.00000	0.00000	0.000	0.001999
0.0060	0.04	0.00	0.0	0.0	-4793.8	-352.4	0.0932	0.0941	0.00000	0.00000	0.000	0.002000
0.0080	0.08	0.01	0.0	0.0	-4793.8	-354.1	-0.0143	0.0074	0.00000	0.00000	0.000	0.002000
0.0100	0.12	0.01	0.0	0.0	-4793.8	-355.9	-0.0967	-0.0946	0.00000	0.00000	0.000	0.002000
0.0120	0.17	0.01	0.0	0.0	-4793.8	-357.7	-0.1363	-0.0122	0.00000	0.00000	0.000	0.002000
0.0140	0.23	0.02	0.0	0.0	-4793.8	-359.4	-0.1005	0.0938	0.00000	0.00000	0.000	0.002000
0.0160	0.31	0.02	0.0	0.0	-4793.8	-361.2	-0.0367	-0.0040	0.00000	0.00000	0.000	0.002000
0.0180	0.39	0.03	0.0	0.0	-4793.8	-362.9	-0.1023	-0.0950	0.00000	0.00000	0.000	0.002000
0.0200	0.48	0.04	0.0	0.0	-4793.8	-364.7	-0.1407	-0.0158	0.00000	0.00000	0.000	0.002000
0.0220	0.58	0.04	0.0	0.0	-4793.8	-366.5	-0.1710	0.0932	0.00000	0.00000	0.000	0.002000
0.0240	0.69	0.05	0.0	0.0	-4793.8	-368.2	-0.1967	-0.0117	0.00000	0.00000	0.000	0.002000
0.0260	0.81	0.06	0.0	0.0	-4793.7	-370.0	-0.1743	-0.0958	0.00000	0.00000	0.000	0.002000
0.0280	0.94	0.07	0.0	0.0	-4793.7	-371.8	-0.1480	-0.0201	0.00000	0.00000	0.000	0.002000
0.0300	1.08	0.08	0.0	0.0	-4793.7	-373.5	-0.1769	0.0922	0.00000	0.00000	0.000	0.002000
0.0320	1.23	0.10	0.0	0.0	-4793.7	-375.3	-0.2022	-0.0177	0.00000	0.00000	0.000	0.002000
0.0340	1.39	0.11	0.0	0.0	-4793.7	-377.1	-0.2248	-0.0968	0.00000	0.00000	0.000	0.002000
0.0360	1.55	0.12	0.0	0.0	-4793.7	-378.8	-0.2059	-0.0248	0.00000	0.00000	0.000	0.002000
0.0380	1.73	0.14	0.0	0.0	-4793.7	-380.6	-0.1848	0.0910	0.00000	0.00000	0.000	0.002000
0.0400	1.92	0.15	0.0	0.0	-4793.7	-382.3	-0.2091	-0.0233	0.00000	0.00000	0.000	0.002000
0.0420	2.11	0.17	0.0	0.0	-4793.6	-384.1	-0.2313	-0.0981	0.00000	0.00000	0.000	0.002000
0.0440	2.32	0.19	0.0	0.0	-4793.6	-385.9	-0.2517	-0.0300	0.00000	0.00000	0.000	0.002000
0.0460	2.53	0.20	0.0	0.0	-4793.6	-387.6	-0.2354	0.0895	0.00000	0.00000	0.000	0.002000
0.0480	2.76	0.22	0.0	0.0	-4793.6	-389.4	-0.2176	-0.0288	0.00000	0.00000	0.000	0.002000
0.0500	2.99	0.24	0.0	0.0	-4793.6	-391.2	-0.2390	-0.0997	0.00000	0.00000	0.000	0.002000
0.0520	3.24	0.27	0.0	0.0	-4793.6	-392.9	-0.2590	-0.1378	0.00000	0.00000	0.000	0.002000
0.0540	3.49	0.29	0.0	0.0	-4793.5	-394.7	-0.2777	-0.1015	0.00000	0.00000	0.000	0.002000
0.0560	3.76	0.31	-1.0	0.0	-4793.5	-396.4	-0.2634	-0.0372	0.00000	0.00004	0.002	0.002000
0.0580	4.03	0.33	-1.0	0.0	-4793.5	-398.2	-0.2480	0.0861	0.00000	0.00004	0.002	0.002000
0.0600	4.31	0.36	-1.0	0.0	-4793.5	-400.0	-0.2673	-0.0373	0.00000	0.00004	0.002	0.002000
0.0620	4.60	0.39	-1.0	0.0	-4793.5	-401.7	-0.2857	-0.1026	0.00000	0.00004	0.002	0.002000
0.0640	4.90	0.41	-1.0	0.0	-4793.4	-403.5	-0.3031	-0.1402	0.00000	0.00004	0.002	0.002000
0.0660	5.21	0.44	-2.0	0.0	-4793.4	-405.3	-0.2904	-0.1046	0.00000	0.00008	0.004	0.002000
0.0680	5.53	0.47	-2.0	0.0	-4793.4	-407.0	-0.2768	-0.0451	0.00000	0.00008	0.004	0.002000
0.0700	5.86	0.50	-2.0	0.0	-4793.4	-408.8	-0.2946	-0.1049	0.00000	0.00008	0.004	0.002000
0.0720	6.20	0.53	-3.0	0.0	-4793.3	-410.5	-0.3117	-0.1420	0.00000	0.00012	0.007	0.002000
0.0740	6.55	0.56	-3.0	0.0	-4793.3	-412.3	-0.3280	-0.1071	0.00000	0.00012	0.007	0.002000
0.0760	6.91	0.60	-3.0	0.0	-4793.3	-414.1	-0.3166	-0.0506	0.00000	0.00012	0.007	0.002000
0.0780	7.28	0.63	-3.0	0.0	-4793.3	-415.8	-0.3045	-0.1076	0.00000	0.00012	0.007	0.002000
0.0800	7.65	0.67	-4.0	0.0	-4793.2	-417.6	-0.3210	-0.1441	0.00000	0.00016	0.009	0.002000
0.0820	8.04	0.70	-4.0	0.0	-4793.2	-419.4	-0.3371	-0.1098	0.00000	0.00016	0.009	0.002000
0.0840	8.44	0.74	-5.0	0.0	-4793.2	-421.1	-0.3525	-0.0562	0.00000	0.00020	0.011	0.002000
0.0860	8.84	0.78	-5.0	0.0	-4793.2	-422.9	-0.3422	-0.1105	0.00000	0.00020	0.011	0.002000
0.0880	9.26	0.82	-5.0	0.0	-4793.1	-424.6	-0.3314	-0.1463	0.00000	0.00020	0.011	0.002000
0.0900	9.68	0.86	-5.0	0.0	-4793.1	-426.4	-0.3469	-0.1128	0.00000	0.00020	0.011	0.002000
0.0920	10.12	0.90	-6.0	0.0	-4793.1	-428.2	-0.3620	-0.0619	0.00000	0.00024	0.013	0.002000
0.0940	10.56	0.95	-7.0	0.0	-4793.0	-429.9	-0.3767	-0.1136	0.00000	0.00027	0.016	0.002000
0.0960	11.01	0.99	-7.0	0.0	-4793.0	-431.7	-0.3673	-0.1488	0.00000	0.00027	0.016	0.002000
0.0980	11.47	1.04	-7.0	0.0	-4793.0	-433.5	-0.3575	-0.1160	0.00000	0.00027	0.016	0.002000
0.1000	11.94	1.09	-8.0	0.0	-4792.9	-435.2	-0.3722	-0.0677	0.00000	0.00031	0.018	0.002000
0.1020	12.42	1.13	-8.0	0.0	-4792.9	-437.0	-0.3866	-0.1170	0.00000	0.00031	0.018	0.002000
0.1040	12.91	1.18	-9.0	0.0	-4792.9	-438.7	-0.4006	-0.1515	0.00000	0.00035	0.020	0.002000
0.1060	13.41	1.24	-9.0	0.0	-4792.8	-440.5	-0.3921	-0.1195	0.00000	0.00035	0.020	0.002000
0.1080	13.92	1.29	-10.0	0.0	-4792.8	-442.3	-0.3831	-0.0736	0.00000	0.00039	0.022	0.002000
0.1100	14.44	1.34	-10.0	0.0	-4792.7	-444.0	-0.3970	-0.1206	0.00000	0.00039	0.022	0.002000
0.1120	14.96	1.40	-11.0	0.0	-4792.7	-445.8	-0.4108	-0.1544	0.00000	0.00043	0.025	0.002000
0.1140	15.50	1.45	-12.0	0.0	-4792.7	-447.6	-0.4243	-0.1233	0.00000	0.00047	0.027	0.002000
0.1160	16.05	1.51	-12.0	0.0	-4792.6	-449.3	-0.4165	-0.0796	0.00000	0.00047	0.027	0.002000
0.1180	16.60	1.57	-13.0	0.0	-4792.6	-451.1	-0.4082	-0.1244	0.00000	0.00051	0.029	0.002000
0.1200	17.17	1.63	-13.0	0.0	-4792.5	-452.8	-0.4216	-0.1574	0.00000	0.00051	0.029	0.002000
0.1220	17.74	1.69	-14.0	0.0	-4792.5	-454.6	-0.4348	-0.1273	0.00000	0.00055	0.031	0.002000
0.1240	18.32	1.75	-15.0	0.0	-4792.5	-456.4	-0.4477	-0.0857	0.00000	0.00059	0.034	0.002000
0.1260	18.91	1.81	-15.0	0.0	-4792.4	-458.1	-0.4603	-0.1285	0.00000	0.00059	0.034	0.002000
0.1280	19.51	1.88	-16.0	0.0	-4792.4	-459.9	-0.4533	-0.1607	0.00000	0.00063	0.036	0.002000
0.1300	20.12	1.95	-17.0	0.0	-4792.3	-461.7	-0.4460	-0.1875	0.00000	0.00067	0.038	0.002000
0.1320	20.74	2.01	-17.0	0.0	-4792.3	-463.4	-0.4586	-0.1631	0.00000	0.00067	0.038	0.002000
0.1340	21.37	2.08	-18.0	0.0	-4792.2	-465.2	-0.4710	-0.1335	0.00000	0.00071	0.040	0.002000
0.1360	22.00	2.15	-19.0	0.0	-4792.2	-466.9	-0.4644	-0.1642	0.00000	0.00074	0.043	0.002000
0.1380	22.65	2.22	-19.0	0.0	-4792.1	-468.7	-0.4765	-0.1907	0.00000	0.00074	0.043	0.002000
0.1400	23.31	2.30	-20.0	0.0	-4792.1	-470.5	-0.4886	-0.1667	0.00000	0.00078	0.045	0.002000
0.1420	23.97	2.37	-21.0	0.0	-4792.0	-472.2	-0.4823	-0.1379	0.00000	0.00082	0.047	0.002000
0.1440	24.65	2.45	-21.0	0.0	-4792.0	-474.0	-0.4758	-0.1680	0.00000	0.00082	0.047	0.002000
0.1460	25.33	2.53	-22.0	0.0	-4791.9	-475.8	-0.4878	-0.1940	0.00000	0.00086	0.049	0.002000
0.1480	26.02	2.61	-23.0	0.0	-4791.9	-477.5	-0.4997	-0.1705	0.00000	0.00090	0.052	0.002000
0.1500	26.72	2.69	-23.0	0.0	-4791.8	-479.3	-0.5115	-0.1426	0.00000	0.00090	0.052	0.002000
0.1520	27.43	2.77	-24.0	0.0	-4791.8	-481.0	-0.5056	-0.1719	0.00000	0.00094	0.054	0.002000
0.1540	28.15	2.85	-25.0	0.0	-4791.7	-482.8	-0.4996	-0.1974	0.00000	0.00098	0.056	0.002000
0.1560	28.88	2.94	-26.0	0.0	-4791.7	-484.6	-0.5112	-0.1745	0.00000	0.00102	0.058	0.002000
0.1580	29.62	3.02	-26.0	0.0	-4791.6	-486.3	-0.5228	-0.1474	0.00000	0.00102	0.058	0.002000
0.1600	30.36	3.11	-28.0	0.0	-4791.6	-488.1	-0.5342	-0.1760	0.00000	0.00110	0.063	0.002000
0.1620	31.12	3.20	-28.0	0.0	-4791.5	-489.9	-0.5288	-0.2011	0.00000	0.00110	0.063	0.002000
0.1640	31.88	3.29	-29.0	0.0	-4791.5	-491.6	-0.5232	-0.1787	0.00000	0.00114	0.065	0.002000
0.1660	32.65	3.38	-30.0	0.0	-4791.4	-493.4	-0.5345	-0.1524	0.00000	0.00118	0.067	0.002000
0.1680	33.43	3.48	-31.0	0.0	-4791.3	-495.1	-0.5458	-0.1803	0.00000	0.00121	0.070	0.002000
0.1700	34.22	3.57	-32.0	0.0	-4791.3	-496.9	-0.5569	-0.2049	0.00000	0.00125	0.072	0.002000
0.1720	35.02	3.67	-33.0	0.0	-4791.2	-498.7	-0.5518	-0.1830	0.00000	0.00129	0.074	0.002000
0.1740	35.83	3.77	-33.0	0.0	-4791.2	-500.4	-0.5627	-0.1576	0.00000	0.00129	0.074	0.002000
0.1760	36.65	3.87	-34.0	0.0	-4791.1	-502.2	-0.5736	-0.1848	0.00000	0.00133	0.076	0.002000
0.1780	37.47	3.97	-35.0	0.0	-4791.0	-504.0	-0.5688	-0.2089	0.00000	0.00137	0.079	0.002000
0.1800	38.31	4.07	-36.0	0.0	-4791.0	-505.7	-0.5638	-0.1876	0.00000	0.00141	0.081	0.002000
0.1820	39.15	4.18	-37.0	0.0	-4790.9	-507.5	-0.5746	-0.1629	0.00000	0.00145	0.083	0.002000
0.1840	40.00	4.29	-38.0	0.0	-4790.8	-509.2	-0.5853	-0.1894	0.00000	0.00149	0.085	0.002000
0.1860	40.86	4.39	-39.0	0.0	-4790.8	-511.0	-0.5959	-0.2131	0.00000	0.00153	0.088	0.002000
0.1880	41.73	4.50	-40.0	-1.0	-4790.7	-512.8	-0.5914	-0.1922	-0.00004	0.00157	0.090	0.002000
0.1900	42.61	4.61	-41.0	-1.0	-4790.6	-514.5	-0.5868	-0.1683	-0.00004	0.00161	0.092	0.002000
0.1920	43.50	4.72	-41.0	-1.0	-4790.6	-516.3	-0.5973	-0.1941	-0.00004	0.00161	0.092	0.002000
0.1940	44.39	4.83	-43.0	-1.0	-4790.5	-518.0	-0.6078	-0.2173	-0.00004	0.00168	0.097	0.002000
0.1960	45.29	4.95	-44.0	-1.0	-4790.4	-519.8	-0.6181	-0.2383	-0.00004	0.00172	0.099	0.002000
0.1980	46.21	5.07	-45.0	-1.0	-4790.4	-521.6	-0.6140	-0.2200	-0.00004	0.00176	0.101	0.002000
0.2000	47.13	5.19	-46.0	-1.0	-4790.3	-523.3	-0.6097	-0.1995	-0.00004	0.00180	0.103	0.002000
0.2020	48.06	5.30	-47.0	-2.0	-4790.2	-525.1	-0.6199	-0.2216	-0.00008	0.00184	0.106	0.002000
0.2040	49.00	5.42	-48.0	-2.0	-4790.2	-526.9	-0.6302	-0.2424	-0.00008	0.00188	0.108	0.002000
0.2060	49.94	5.55	-49.0	-2.0	-4790.1	-528.6	-0.6403	-0.2245	-0.00008	0.00192	0.110	0.002000
0.2080	50.90	5.67	-50.0	-2.0	-4790.0	-530.4	-0.6364	-0.2045	-0.00008	0.00196	0.112	0.002000
0.2100	51.87	5.80	-51.0	-2.0	-4789.9	-532.1	-0.6324	-0.2264	-0.00008	0.00200	0.115	0.002000
0.2120	52.84	5.93	-52.0	-2.0	-4789.9	-533.9	-0.6425	-0.2467	-0.00008	0.00204	0.117	0.002000
0.2140	53.82	6.06	-53.0	-2.0	-4789.8	-535.7	-0.6525	-0.2292	-0.00008	0.00208	0.119	0.002000
0.2160	54.81	6.20	-54.0	-2.0	-4789.7	-537.4	-0.6624	-0.2097	-0.00008	0.00211	0.121	0.002000
0.2180	55.81	6.32	-55.0	-3.0	-4789.6	-539.2	-0.6588	-0.2311	-0.00012	0.00215	0.124	0.002000
0.2200	56.82	6.46	-56.0	-3.0	-4789.6	-540.9	-0.6550	-0.2511	-0.00012	0.00219	0.126	0.002000
0.2220	57.83	6.60	-57.0	-3.0	-4789.5	-542.7	-0.6649	-0.2340	-0.00012	0.00223	0.128	0.002000
0.2240	58.86	6.74	-58.0	-3.0	-4789.4	-544.5	-0.6747	-0.2150	-0.00012	0.00227	0.130	0.002000
0.2260	59.88	6.88	-60.0	-3.0	-4789.3	-546.2	-0.6712	-0.2361	-0.00012	0.00235	0.135	0.002000
0.2280	60.93	7.01	-60.0	-4.0	-4789.3	-548.0	-0.6809	-0.2557	-0.00015	0.00235	0.135	0.002000
0.2300	61.97	7.15	-62.0	-4.0	-4789.2	-549.8	-0.6905	-0.2389	-0.00015	0.00243	0.139	0.002000
0.2320	63.03	7.30	-63.0	-4.0	-4789.1	-551.5	-0.6873	-0.2204	-0.00015	0.00247	0.142	0.002000
0.2340	64.10	7.45	-64.0	-4.0	-4789.0	-553.3	-0.6838	-0.2410	-0.00015	0.00251	0.144	0.002000
0.2360	65.17	7.60	-65.0	-4.0	-4788.9	-555.0	-0.6934	-0.2604	-0.00015	0.00254	0.146	0.002000
0.2380	66.25	7.74	-66.0	-5.0	-4788.9	-556.8	-0.7030	-0.2439	-0.00019	0.00258	0.148	0.002000
0.2400	67.35	7.90	-67.0	-5.0	-4788.8	-558.6	-0.7125	-0.2261	-0.00019	0.00262	0.151	0.002000
0.2420	68.43	8.05	-69.0	-5.0	-4788.7	-560.3	-0.7094	-0.2462	-0.00019	0.00270	0.155	0.002000
0.2440	69.54	8.21	-70.0	-5.0	-4788.6	-562.1	-0.7062	-0.2652	-0.00019	0.00274	0.157	0.002000
0.2460	70.66	8.36	-71.0	-6.0	-4788.5	-563.8	-0.7156	-0.2491	-0.00023	0.00278	0.160	0.002000
0.2480	71.78	8.52	-72.0	-6.0	-4788.4	-565.6	-0.7251	-0.2675	-0.00023	0.00282	0.162	0.002000
0.2500	72.92	8.68	-73.0	-6.0	-4788.3	-567.4	-0.7344	-0.2853	-0.00023	0.00286	0.164	0.002000
0.2520	74.04	8.83	-75.0	-7.0	-4788.3	-569.1	-0.7315	-0.2704	-0.00027	0.00294	0.169	0.002000
0.2540	75.19	9.00	-76.0	-7.0	-4788.2	-570.9	-0.7285	-0.2544	-0.00027	0.00297	0.171	0.002000
0.2560	76.35	9.17	-77.0	-7.0	-4788.1	-572.6	-0.7377	-0.2726	-0.00027	0.00301	0.173	0.002000
0.2580	77.50	9.34	-79.0	-7.0	-4788.0	-574.4	-0.7470	-0.2900	-0.00027	0.00309	0.178	0.002000
0.2600	78.68	9.49	-80.0	-8.0	-4787.9	-576.2	-0.7561	-0.2754	-0.00031	0.00313	0.180	0.002000
0.2620	79.86	9.67	-81.0	-8.0	-4787.8	-577.9	-0.7535	-0.2598	-0.00031	0.00317	0.183	0.002000
0.2640	81.05	9.85	-82.0	-8.0	-4787.7	-579.7	-0.7507	-0.2777	-0.00031	0.00321	0.185	0.002000
0.2660	82.23	10.01	-84.0	-9.0	-4787.6	-581.4	-0.7597	-0.2947	-0.00035	0.00329	0.189	0.002000
0.2680	83.44	10.19	-85.0	-9.0	-4787.5	-583.2	-0.7688	-0.2806	-0.00035	0.00333	0.192	0.002000
0.2700	84.65	10.37	-86.0	-9.0	-4787.4	-585.0	-0.7778	-0.2653	-0.00035	0.00337	0.194	0.002000
0.2720	85.86	10.54	-88.0	-10.0	-4787.3	-586.7	-0.7753	-0.2828	-0.00039	0.00344	0.199	0.002000
0.2740	87.09	10.72	-89.0	-10.0	-4787.2	-588.5	-0.7727	-0.2998	-0.00039	0.00348	0.201	0.002000
0.2760	88.33	10.89	-90.0	-11.0	-4787.1	-590.2	-0.7816	-0.2858	-0.00043	0.00352	0.203	0.002000
0.2780	89.56	11.08	-92.0	-11.0	-4787.0	-592.0	-0.7905	-0.2708	-0.00043	0.00360	0.208	0.002000
0.2800	90.81	11.27	-93.0	-11.0	-4787.0	-593.8	-0.7994	-0.2882	-0.00043	0.00364	0.210	0.002000
0.2820	92.06	11.45	-95.0	-12.0	-4786.9	-595.5	-0.7970	-0.3048	-0.00046	0.00372	0.215	0.002000
0.2840	93.33	11.64	-96.0	-12.0	-4786.8	-597.3	-0.7946	-0.2912	-0.00046	0.00376	0.217	0.002000
0.2860	94.61	11.84	-97.0	-12.0	-4786.7	-599.0	-0.8034	-0.2766	-0.00046	0.00380	0.219	0.002000
0.2880	95.87	12.02	-99.0	-13.0	-4786.6	-600.8	-0.8121	-0.2935	-0.00050	0.00387	0.224	0.002000
0.2900	97.17	12.22	-100.0	-13.0	-4786.5	-602.6	-0.8100	-0.3100	-0.00050	0.00391	0.226	0.002000
0.2920	98.47	12.43	-101.0	-13.0	-4786.4	-604.3	-0.8076	-0.3256	-0.00050	0.00395	0.228	0.002000
0.2940	99.76	12.61	-103.0	-14.0	-4786.2	-606.1	-0.8163	-0.3129	-0.00054	0.00403	0.233	0.002000
0.2960	101.08	12.82	-104.0	-14.0	-4786.1	-607.8	-0.8250	-0.2994	-0.00054	0.00407	0.235	0.002000
0.2980	102.38	13.01	-106.0	-15.0	-4786.0	-609.6	-0.8337	-0.2852	-0.00058	0.00415	0.240	0.002000
0.3000	103.69	13.22	-108.0	-15.0	-4785.9	-611.4	-0.8316	-0.3018	-0.00058	0.00423	0.244	0.002000
0.3020	105.04	13.43	-109.0	-15.0	-4785.8	-613.1	-0.8295	-0.3179	-0.00058	0.00426	0.247	0.002000
0.3040	106.36	13.63	-111.0	-16.0	-4785.7	-614.9	-0.8380	-0.3331	-0.00062	0.00434	0.251	0.002000
0.3060	107.72	13.84	-112.0	-16.0	-4785.6	-616.6	-0.8466	-0.3209	-0.00062	0.00438	0.254	0.002000
0.3080	109.06	14.06	-114.0	-16.0	-4785.5	-618.4	-0.8551	-0.3079	-0.00062	0.00446	0.258	0.002000
0.3100	110.43	14.26	-115.0	-17.0	-4785.4	-620.2	-0.8532	-0.3232	-0.00066	0.00450	0.260	0.002000
0.3120	111.79	14.49	-117.0	-17.0	-4785.3	-621.9	-0.8511	-0.3384	-0.00066	0.00458	0.265	0.002000
0.3140	113.18	14.69	-118.0	-18.0	-4785.2	-623.7	-0.8596	-0.3263	-0.00070	0.00462	0.267	0.002000
0.3160	114.55	14.92	-120.0	-18.0	-4785.1	-625.4	-0.8680	-0.3136	-0.00070	0.00469	0.272	0.002000
0.3180	115.95	15.12	-121.0	-19.0	-4785.0	-627.2	-0.8764	-0.3287	-0.00073	0.00473	0.274	0.002000
0.3200	117.34	15.35	-123.0	-19.0	-4784.9	-629.0	-0.8746	-0.3437	-0.00073	0.00481	0.279	0.002000
0.3220	118.73	15.59	-125.0	-19.0	-4784.7	-630.7	-0.8727	-0.3320	-0.00073	0.00489	0.283	0.002000
0.3240	120.13	15.80	-127.0	-20.0	-4784.6	-632.5	-0.8810	-0.3193	-0.00077	0.00497	0.288	0.002000
0.3260	121.56	16.04	-128.0	-20.0	-4784.5	-634.2	-0.8893	-0.3345	-0.00077	0.00501	0.290	0.002000
0.3280	122.97	16.25	-130.0	-21.0	-4784.4	-636.0	-0.8876	-0.3491	-0.00081	0.00508	0.295	0.002000
0.3300	124.39	16.49	-132.0	-21.0	-4784.3	-637.8	-0.8858	-0.3377	-0.00081	0.00516	0.299	0.002000
0.3320	125.85	16.71	-133.0	-22.0	-4784.2	-639.5	-0.8940	-0.3252	-0.00085	0.00520	0.302	0.002000
0.3340	127.28	16.96	-135.0	-22.0	-4784.1	-641.3	-0.9023	-0.3401	-0.00085	0.00528	0.306	0.002000
0.3360	128.73	17.18	-137.0	-23.0	-4783.9	-643.0	-0.9105	-0.3545	-0.00089	0.00536	0.311	0.002000
0.3380	130.18	17.43	-139.0	-23.0	-4783.8	-644.8	-0.9089	-0.3685	-0.00089	0.00543	0.316	0.002000
0.3400	131.66	17.65	-140.0	-24.0	-4783.7	-646.6	-0.9170	-0.3576	-0.00093	0.00547	0.318	0.002000
0.3420	133.12	17.91	-142.0	-24.0	-4783.6	-648.3	-0.9155	-0.3461	-0.00093	0.00555	0.322	0.002000
0.3440	134.59	18.13	-144.0	-25.0	-4783.5	-650.1	-0.9138	-0.3341	-0.00097	0.00563	0.327	0.002000
0.3460	136.07	18.39	-146.0	-25.0	-4783.3	-651.8	-0.9219	-0.3487	-0.00096	0.00571	0.332	0.002000
0.3480	137.55	18.62	-148.0	-26.0	-4783.2	-653.6	-0.9300	-0.3629	-0.00100	0.00579	0.336	0.002000
0.3500	139.07	18.86	-149.0	-27.0	-4783.1	-655.4	-0.9381	-0.3518	-0.00104	0.00582	0.339	0.002000
0.3520	140.57	19.12	-151.0	-27.0	-4783.0	-657.1	-0.9366	-0.3657	-0.00104	0.00590	0.343	0.002000
0.3540	142.07	19.39	-153.0	-27.0	-4782.9	-658.9	-0.9351	-0.3794	-0.00104	0.00598	0.348	0.002000
0.3560	143.58	19.63	-155.0	-28.0	-4782.7	-660.6	-0.9431	-0.3689	-0.00108	0.00606	0.353	0.002000
0.3580	145.10	19.90	-157.0	-28.0	-4782.6	-662.4	-0.9511	-0.3579	-0.00108	0.00614	0.357	0.002000
0.3600	146.62	20.14	-159.0	-29.0	-4782.5	-664.1	-0.9590	-0.3714	-0.00112	0.00621	0.362	0.002000
0.3620	148.15	20.39	-161.0	-30.0	-4782.4	-665.9	-0.9577	-0.3848	-0.00116	0.00629	0.367	0.002000
0.3640	149.69	20.66	-163.0	-30.0	-4782.2	-667.7	-0.9562	-0.3746	-0.00116	0.00637	0.371	0.002000
0.3660	151.23	20.91	-165.0	-31.0	-4782.1	-669.4	-0.9641	-0.3637	-0.00120	0.00645	0.376	0.002000
0.3680	152.78	21.19	-167.0	-31.0	-4782.0	-671.2	-0.9720	-0.3773	-0.00120	0.00653	0.380	0.002000
0.3700	154.34	21.45	-169.0	-32.0	-4781.8	-672.9	-0.9707	-0.3905	-0.00123	0.00660	0.385	0.002000
0.3720	155.90	21.73	-171.0	-32.0	-4781.7	-674.7	-0.9693	-0.4034	-0.00123	0.00668	0.389	0.002000
0.3740	157.47	21.99	-173.0	-33.0	-4781.6	-676.5	-0.9771	-0.3936	-0.00127	0.00676	0.394	0.002000
0.3760	159.05	22.24	-175.0	-34.0	-4781.5	-678.2	-0.9850	-0.3833	-0.00131	0.00684	0.399	0.002000
0.3780	160.63	22.54	-177.0	-34.0	-4781.3	-680.0	-0.9928	-0.3728	-0.00131	0.00692	0.403	0.002000
0.3800	162.22	22.80	-179.0	-35.0	-4781.2	-681.7	-0.9916	-0.3860	-0.00135	0.00699	0.408	0.002000
0.3820	163.82	23.09	-181.0	-35.0	-4781.1	-683.5	-0.9903	-0.3991	-0.00135	0.00707	0.412	0.002000
0.3840	165.42	23.36	-183.0	-36.0	-4780.9	-685.2	-0.9980	-0.3892	-0.00139	0.00715	0.417	0.002000
0.3860	167.03	23.66	-185.0	-36.0	-4780.8	-687.0	-1.0000	-0.4020	-0.00139	0.00723	0.422	0.002000
0.3880	168.64	23.93	-187.0	-37.0	-4780.6	-688.8	-1.0000	-0.3922	-0.00143	0.00730	0.426	0.002000
0.3900	170.26	24.23	-189.0	-37.0	-4780.5	-690.5	-1.0000	-0.4050	-0.00142	0.00738	0.431	0.002000
0.3920	171.89	24.50	-191.0	-38.0	-4780.4	-692.3	-1.0000	-0.3952	-0.00146	0.00746	0.436	0.002000
0.3940	173.52	24.78	-193.0	-39.0	-4780.2	-694.0	-1.0000	-0.3850	-0.00150	0.00754	0.440	0.002000
0.3960	175.16	25.09	-195.0	-39.0	-4780.1	-695.8	-1.0000	-0.3980	-0.00150	0.00762	0.445	0.002000
0.3980	176.80	25.37	-197.0	-40.0	-4780.0	-697.6	-1.0000	-0.4107	-0.00154	0.00769	0.450	0.002000
0.4000	178.46	25.65	-199.0	-41.0	-4779.8	-699.3	-1.0000	-0.4012	-0.00158	0.00777	0.454	0.002000
0.4020	180.11	25.97	-201.0	-41.0	-4779.7	-701.1	-1.0000	-0.4137	-0.00158	0.00785	0.459	0.002000
0.4040	181.74	26.25	-204.0	-42.0	-4779.5	-702.8	-1.0000	-0.4043	-0.00162	0.00797	0.466	0.002000
0.4060	183.41	26.53	-206.0	-43.0	-4779.4	-704.6	-1.0000	-0.3943	-0.00166	0.00804	0.471	0.002000
0.4080	185.08	26.86	-208.0	-43.0	-4779.3	-706.3	-1.0000	-0.4071	-0.00165	0.00812	0.475	0.002000
0.4100	186.76	27.14	-210.0	-44.0	-4779.1	-708.1	-1.0000	-0.4196	-0.00169	0.00820	0.480	0.002000
0.4120	188.45	27.48	-212.0	-44.0	-4779.0	-709.9	-1.0000	-0.4319	-0.00169	0.00828	0.484	0.002000
0.4140	190.14	27.77	-214.0	-45.0	-4778.8	-711.6	-1.0000	-0.4229	-0.00173	0.00836	0.489	0.002000
0.4160	191.84	28.06	-216.0	-46.0	-4778.7	-713.4	-1.0000	-0.4134	-0.00177	0.00843	0.494	0.002000
0.4180	193.55	28.36	-218.0	-47.0	-4778.5	-715.1	-1.0000	-0.4255	-0.00181	0.00851	0.499	0.002000
0.4200	195.26	28.69	-220.0	-47.0	-4778.4	-716.9	-1.0000	-0.4377	-0.00181	0.00859	0.503	0.002000
0.4220	196.98	28.99	-222.0	-48.0	-4778.2	-718.6	-1.0000	-0.4288	-0.00185	0.00867	0.508	0.002000
0.4240	198.70	29.34	-224.0	-48.0	-4778.1	-720.4	-1.0000	-0.4407	-0.00185	0.00874	0.512	0.002000
